,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,ALL_NBA_TEAM_NUMBER,NAME
3,1594,2001,0,1610612738,BOS,29.0,7,0,142.0,10,35,0.286,2,11,0.182,4,9,0.444,2.0,7.0,9.0,24,7.0,1.0,9.0,16,26,0,Rick Brunson
4,1594,2001,0,1610612752,NYK,29.0,15,0,66.0,8,19,0.421,0,3,0.0,4,6,0.667,3.0,9.0,12.0,7,1.0,0.0,8.0,5,20,0,Rick Brunson
5,1594,2001,0,0,TOT,29.0,22,0,206.0,18,54,0.333,2,14,0.143,8,15,0.533,5.0,16.0,21.0,31,8.0,1.0,17.0,21,46,0,Rick Brunson
6,1594,2002,0,1610612757,POR,30.0,59,2,520.0,45,113,0.398,6,11,0.545,29,41,0.707,23.0,45.0,68.0,114,25.0,2.0,47.0,51,125,0,Rick Brunson
7,1594,2003,0,1610612741,CHI,31.0,17,0,196.0,23,50,0.46,4,6,0.667,10,12,0.833,4.0,15.0,19.0,36,10.0,3.0,17.0,20,60,0,Rick Brunson
8,1594,2004,0,1610612761,TOR,32.0,3,0,10.0,2,4,0.5,0,0,0.0,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,4,0,Rick Brunson
9,1594,2004,0,1610612741,CHI,32.0,37,0,402.0,38,101,0.376,11,23,0.478,27,31,0.871,9.0,28.0,37.0,80,25.0,3.0,33.0,44,114,0,Rick Brunson
10,1594,2004,0,0,TOT,32.0,40,0,410.0,40,105,0.381,11,23,0.478,27,31,0.871,9.0,28.0,37.0,82,25.0,3.0,33.0,44,118,0,Rick Brunson
11,1594,2005,0,1610612746,LAC,33.0,80,39,1945.0,166,442,0.376,48,130,0.369,57,74,0.77,23.0,164.0,187.0,410,82.0,7.0,125.0,106,437,0,Rick Brunson
12,1594,2006,0,1610612760,SEA,34.0,4,0,31.0,5,8,0.625,0,1,0.0,0,0,0.0,0.0,2.0,2.0,2,0.0,0.0,3.0,1,10,0,Rick Brunson
13,1594,2006,0,1610612745,HOU,34.0,23,0,215.0,16,46,0.348,5,12,0.417,7,12,0.583,1.0,19.0,20.0,33,8.0,1.0,19.0,21,44,0,Rick Brunson
14,1594,2006,0,0,TOT,34.0,27,0,246.0,21,54,0.389,5,13,0.385,7,12,0.583,1.0,21.0,22.0,35,8.0,1.0,22.0,22,54,0,Rick Brunson
0,1627852,2017,0,1610612742,DAL,24.0,54,2,521.0,52,141,0.369,29,95,0.305,17,22,0.773,26.0,69.0,95.0,47,17.0,8.0,26.0,43,150,0,Nicolas Brussino
1,1627852,2018,0,1610612737,ATL,25.0,4,0,10.0,0,2,0.0,0,2,0.0,0,0,0.0,0.0,3.0,3.0,0,0.0,0.0,0.0,0,0,0,Nicolas Brussino
0,1629091,2021,0,1610612749,MIL,26.0,1,0,32.0,6,13,0.462,1,5,0.2,3,3,1.0,2.0,4.0,6.0,3,0.0,1.0,4.0,4,16,0,Elijah Bryant
1,977,1998,0,1610612747,LAL,19.0,79,1,2056.0,391,913,0.428,75,220,0.341,363,457,0.794,79.0,163.0,242.0,199,74.0,40.0,157.0,180,1220,0,Kobe Bryant
2,977,1999,0,1610612747,LAL,20.0,50,50,1896.0,362,779,0.465,27,101,0.267,245,292,0.839,53.0,211.0,264.0,190,72.0,50.0,157.0,153,996,3,Kobe Bryant
3,977,2000,0,1610612747,LAL,21.0,66,62,2524.0,554,1183,0.468,46,144,0.319,331,403,0.821,108.0,308.0,416.0,323,106.0,62.0,182.0,220,1485,2,Kobe Bryant
4,977,2001,0,1610612747,LAL,22.0,68,68,2791.0,701,1510,0.464,61,200,0.305,475,557,0.853,104.0,295.0,399.0,338,114.0,43.0,220.0,222,1938,2,Kobe Bryant
5,977,2002,0,1610612747,LAL,23.0,80,80,3065.0,749,1597,0.469,33,132,0.25,488,589,0.829,112.0,329.0,441.0,438,118.0,35.0,223.0,228,2019,1,Kobe Bryant
6,977,2003,0,1610612747,LAL,24.0,82,82,3404.0,868,1924,0.451,124,324,0.383,601,713,0.843,106.0,458.0,564.0,481,181.0,67.0,288.0,218,2461,1,Kobe Bryant
7,977,2004,0,1610612747,LAL,25.0,65,64,2452.0,516,1178,0.438,71,217,0.327,454,533,0.852,103.0,256.0,359.0,330,112.0,28.0,171.0,176,1557,1,Kobe Bryant
8,977,2005,0,1610612747,LAL,26.0,66,66,2689.0,573,1324,0.433,131,387,0.339,542,664,0.816,95.0,297.0,392.0,398,86.0,53.0,270.0,174,1819,3,Kobe Bryant
9,977,2006,0,1610612747,LAL,27.0,80,80,3277.0,978,2173,0.45,180,518,0.347,696,819,0.85,71.0,354.0,425.0,360,147.0,30.0,250.0,233,2832,1,Kobe Bryant
10,977,2007,0,1610612747,LAL,28.0,77,77,3140.0,813,1757,0.463,137,398,0.344,667,768,0.868,75.0,364.0,439.0,413,111.0,36.0,255.0,205,2430,1,Kobe Bryant
11,977,2008,0,1610612747,LAL,29.0,82,82,3192.0,775,1690,0.459,150,415,0.361,623,742,0.84,94.0,423.0,517.0,441,151.0,40.0,257.0,227,2323,1,Kobe Bryant
12,977,2009,0,1610612747,LAL,30.0,82,82,2960.0,800,1712,0.467,118,336,0.351,483,564,0.856,90.0,339.0,429.0,399,120.0,37.0,210.0,189,2201,1,Kobe Bryant
13,977,2010,0,1610612747,LAL,31.0,73,73,2835.0,716,1569,0.456,99,301,0.329,439,541,0.811,78.0,313.0,391.0,365,113.0,20.0,233.0,187,1970,1,Kobe Bryant
14,977,2011,0,1610612747,LAL,32.0,82,82,2779.0,740,1639,0.451,115,356,0.323,483,583,0.828,83.0,336.0,419.0,388,99.0,12.0,243.0,172,2078,1,Kobe Bryant
15,977,2012,0,1610612747,LAL,33.0,58,58,2232.0,574,1336,0.43,87,287,0.303,381,451,0.845,66.0,247.0,313.0,264,69.0,18.0,204.0,105,1616,1,Kobe Bryant
16,977,2013,0,1610612747,LAL,34.0,78,78,3013.0,738,1595,0.463,132,407,0.324,525,626,0.839,66.0,367.0,433.0,469,106.0,25.0,287.0,173,2133,1,Kobe Bryant
17,977,2014,0,1610612747,LAL,35.0,6,6,177.0,31,73,0.425,3,16,0.188,18,21,0.857,2.0,24.0,26.0,38,7.0,1.0,34.0,9,83,0,Kobe Bryant
18,977,2015,0,1610612747,LAL,36.0,35,35,1207.0,266,713,0.373,54,184,0.293,196,241,0.813,26.0,173.0,199.0,197,47.0,7.0,128.0,65,782,0,Kobe Bryant
19,977,2016,0,1610612747,LAL,37.0,66,66,1863.0,398,1113,0.358,133,467,0.285,232,281,0.826,41.0,206.0,247.0,184,62.0,13.0,129.0,115,1161,0,Kobe Bryant
9,95,1998,0,1610612756,PHX,33.0,70,22,1110.0,109,225,0.484,0,1,0.0,73,95,0.768,92.0,152.0,244.0,46,36.0,15.0,58.0,180,291,0,Mark Bryant
10,95,1999,0,1610612741,CHI,34.0,45,29,1204.0,168,348,0.483,0,1,0.0,71,110,0.645,92.0,140.0,232.0,48,34.0,16.0,68.0,149,407,0,Mark Bryant
11,95,2000,0,1610612739,CLE,35.0,75,50,1712.0,174,346,0.503,0,0,0.0,76,94,0.809,126.0,226.0,352.0,61,31.0,31.0,87.0,250,424,0,Mark Bryant
12,95,2001,0,1610612742,DAL,36.0,18,1,103.0,8,20,0.4,0,0,0.0,3,5,0.6,4.0,17.0,21.0,3,1.0,2.0,5.0,29,19,0,Mark Bryant
13,95,2002,0,1610612759,SAS,37.0,30,3,202.0,25,55,0.455,0,0,0.0,6,8,0.75,25.0,19.0,44.0,10,7.0,2.0,6.0,38,56,0,Mark Bryant
14,95,2003,0,1610612755,PHI,38.0,11,0,76.0,5,17,0.294,0,0,0.0,2,2,1.0,7.0,9.0,16.0,1,1.0,1.0,5.0,12,12,0,Mark Bryant
15,95,2003,0,1610612743,DEN,38.0,3,0,15.0,0,1,0.0,0,0,0.0,1,2,0.5,1.0,1.0,2.0,2,0.0,0.0,2.0,4,1,0,Mark Bryant
16,95,2003,0,1610612738,BOS,38.0,2,0,8.0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,2.0,2.0,1,0.0,0.0,0.0,2,0,0,Mark Bryant
17,95,2003,0,0,TOT,38.0,16,0,99.0,5,19,0.263,0,0,0.0,3,4,0.75,8.0,12.0,20.0,4,1.0,1.0,7.0,18,13,0,Mark Bryant
0,1628418,2018,0,1610612747,LAL,20.0,15,0,72.0,8,21,0.381,1,10,0.1,5,9,0.556,3.0,14.0,17.0,6,1.0,2.0,2.0,6,22,0,Thomas Bryant
1,1628418,2019,0,1610612764,WAS,21.0,72,53,1496.0,309,502,0.616,33,99,0.333,107,137,0.781,113.0,341.0,454.0,92,25.0,67.0,60.0,126,758,0,Thomas Bryant
2,1628418,2020,0,1610612764,WAS,22.0,46,36,1147.0,243,418,0.581,37,91,0.407,86,116,0.741,98.0,233.0,331.0,83,25.0,49.0,53.0,103,609,0,Thomas Bryant
3,1628418,2021,0,1610612764,WAS,23.0,10,10,271.0,59,91,0.648,9,21,0.429,16,24,0.667,18.0,43.0,61.0,15,4.0,8.0,11.0,31,143,0,Thomas Bryant
4,1628418,2022,0,1610612764,WAS,24.0,27,9,439.0,77,148,0.52,12,42,0.286,35,40,0.875,26.0,82.0,108.0,23,6.0,21.0,19.0,43,201,0,Thomas Bryant
5,1628418,2023,0,1610612747,LAL,25.0,41,25,876.0,197,301,0.654,22,50,0.44,80,108,0.741,67.0,212.0,279.0,29,14.0,23.0,28.0,77,496,0,Thomas Bryant
6,1628418,2023,0,1610612743,DEN,25.0,18,1,205.0,33,68,0.485,4,9,0.444,13,18,0.722,19.0,41.0,60.0,2,2.0,7.0,10.0,25,83,0,Thomas Bryant
7,1628418,2023,0,0,TOT,25.0,59,26,1082.0,230,369,0.623,26,59,0.441,93,126,0.738,86.0,253.0,339.0,31,16.0,30.0,38.0,102,579,0,Thomas Bryant
8,1628418,2024,0,1610612748,MIA,26.0,13,3,168.0,27,54,0.5,0,3,0.0,12,15,0.8,13.0,36.0,49.0,8,6.0,4.0,12.0,17,66,0,Thomas Bryant
0,1629783,2022,0,1610612763,MEM,25.0,2,0,10.0,1,4,0.25,0,2,0.0,0,0,0.0,1.0,1.0,2.0,2,1.0,0.0,2.0,1,2,0,Shaq Buchanan
0,1761,2000,0,1610612742,DAL,23.0,48,1,923.0,111,233,0.476,10,26,0.385,43,63,0.683,56.0,118.0,174.0,55,38.0,20.0,36.0,148,275,0,Greg Buckner
1,1761,2001,0,1610612742,DAL,24.0,37,9,820.0,84,192,0.438,2,7,0.286,59,81,0.728,60.0,97.0,157.0,49,33.0,9.0,27.0,118,229,0,Greg Buckner
2,1761,2002,0,1610612742,DAL,25.0,44,16,885.0,104,198,0.525,5,16,0.313,40,58,0.69,67.0,106.0,173.0,48,31.0,19.0,27.0,124,253,0,Greg Buckner
3,1761,2003,0,1610612755,PHI,26.0,75,5,1516.0,185,398,0.465,15,55,0.273,65,81,0.802,72.0,144.0,216.0,96,72.0,16.0,62.0,203,450,0,Greg Buckner
4,1761,2004,0,1610612755,PHI,27.0,53,3,699.0,66,175,0.377,12,44,0.273,20,27,0.741,28.0,75.0,103.0,45,21.0,4.0,34.0,77,164,0,Greg Buckner
5,1761,2005,0,1610612743,DEN,28.0,70,41,1521.0,160,303,0.528,49,121,0.405,63,81,0.778,66.0,142.0,208.0,133,75.0,6.0,49.0,169,432,0,Greg Buckner
6,1761,2006,0,1610612743,DEN,29.0,73,27,1758.0,181,417,0.434,86,243,0.354,43,55,0.782,31.0,178.0,209.0,127,87.0,20.0,52.0,180,491,0,Greg Buckner
7,1761,2007,0,1610612742,DAL,30.0,76,11,1372.0,123,299,0.411,32,103,0.311,27,34,0.794,35.0,123.0,158.0,70,47.0,7.0,40.0,152,305,0,Greg Buckner
8,1761,2008,0,1610612750,MIN,31.0,31,4,520.0,45,117,0.385,15,50,0.3,19,22,0.864,10.0,55.0,65.0,39,21.0,2.0,29.0,63,124,0,Greg Buckner
9,1761,2009,0,1610612763,MEM,32.0,63,0,878.0,61,159,0.384,13,51,0.255,20,25,0.8,32.0,98.0,130.0,57,29.0,8.0,38.0,108,155,0,Greg Buckner
0,201978,2010,0,1610612745,HOU,22.0,74,4,1488.0,249,565,0.441,92,249,0.369,67,87,0.77,38.0,182.0,220.0,88,34.0,11.0,48.0,85,657,0,Chase Budinger
1,201978,2011,0,1610612745,HOU,23.0,78,22,1738.0,279,656,0.425,89,274,0.325,118,138,0.855,52.0,229.0,281.0,127,41.0,18.0,67.0,114,765,0,Chase Budinger
2,201978,2012,0,1610612745,HOU,24.0,58,9,1298.0,208,471,0.442,88,219,0.402,54,70,0.771,38.0,179.0,217.0,74,29.0,7.0,55.0,65,558,0,Chase Budinger
3,201978,2013,0,1610612750,MIN,25.0,23,1,508.0,79,191,0.414,26,81,0.321,32,42,0.762,15.0,56.0,71.0,25,14.0,7.0,23.0,29,216,0,Chase Budinger
4,201978,2014,0,1610612750,MIN,26.0,41,8,751.0,100,254,0.394,42,120,0.35,32,39,0.821,19.0,84.0,103.0,31,19.0,2.0,24.0,58,274,0,Chase Budinger
5,201978,2015,0,1610612750,MIN,27.0,67,4,1286.0,169,390,0.433,52,143,0.364,67,81,0.827,33.0,165.0,198.0,64,44.0,10.0,49.0,72,457,0,Chase Budinger
6,201978,2016,0,1610612754,IND,28.0,49,2,729.0,81,194,0.418,20,69,0.29,34,48,0.708,31.0,90.0,121.0,49,29.0,9.0,31.0,46,216,0,Chase Budinger
7,201978,2016,0,1610612756,PHX,28.0,17,0,200.0,23,45,0.511,4,17,0.235,5,8,0.625,12.0,17.0,29.0,15,3.0,1.0,13.0,16,55,0,Chase Budinger
8,201978,2016,0,0,TOT,28.0,66,2,930.0,104,239,0.435,24,86,0.279,39,56,0.696,43.0,107.0,150.0,64,32.0,10.0,44.0,62,271,0,Chase Budinger
10,146,1998,0,1610612741,CHI,30.0,74,0,608.0,85,176,0.483,25,65,0.385,3,6,0.5,24.0,53.0,77.0,49,22.0,15.0,21.0,47,198,0,Jud Buechler
11,146,1999,0,1610612765,DET,31.0,50,0,1056.0,100,240,0.417,61,148,0.412,13,18,0.722,29.0,104.0,133.0,57,37.0,13.0,21.0,83,274,0,Jud Buechler
12,146,2000,0,1610612765,DET,32.0,58,5,657.0,55,156,0.353,18,83,0.217,2,7,0.286,30.0,61.0,91.0,33,25.0,16.0,13.0,50,130,0,Jud Buechler
13,146,2001,0,1610612765,DET,33.0,57,3,737.0,76,164,0.463,32,77,0.416,9,12,0.75,20.0,74.0,94.0,39,21.0,10.0,25.0,83,193,0,Jud Buechler
14,146,2002,0,1610612756,PHX,34.0,6,0,54.0,2,6,0.333,2,6,0.333,0,0,0.0,2.0,6.0,8.0,3,1.0,0.0,1.0,7,6,0,Jud Buechler
15,146,2002,0,1610612753,ORL,34.0,60,2,630.0,42,112,0.375,19,54,0.352,2,4,0.5,27.0,81.0,108.0,29,20.0,8.0,14.0,46,105,0,Jud Buechler
16,146,2002,0,0,TOT,34.0,66,2,679.0,44,118,0.373,21,60,0.35,2,4,0.5,29.0,87.0,116.0,32,21.0,8.0,15.0,53,111,0,Jud Buechler
0,1641723,2024,0,1610612737,ATL,20.0,2,0,4.0,0,3,0.0,0,1,0.0,1,2,0.5,1.0,1.0,2.0,0,0.0,0.0,0.0,0,1,0,Kobe Bufkin
0,1934,2000,0,1610612748,MIA,22.0,34,0,386.0,62,151,0.411,7,29,0.241,16,22,0.727,10.0,38.0,48.0,21,10.0,8.0,9.0,44,147,0,Rodney Buford
1,1934,2001,0,1610612755,PHI,23.0,47,0,572.0,104,241,0.432,16,38,0.421,24,29,0.828,16.0,58.0,74.0,17,17.0,6.0,29.0,68,248,0,Rodney Buford
2,1934,2002,0,1610612763,MEM,24.0,63,21,1770.0,258,593,0.435,17,70,0.243,58,80,0.725,52.0,220.0,272.0,71,42.0,12.0,63.0,110,591,0,Rodney Buford
3,1934,2004,0,1610612758,SAC,26.0,22,0,142.0,19,56,0.339,0,2,0.0,3,6,0.5,6.0,9.0,15.0,7,6.0,1.0,4.0,9,41,0,Rodney Buford
4,1934,2005,0,1610612751,NJN,27.0,64,17,1311.0,187,489,0.382,34,108,0.315,37,45,0.822,33.0,156.0,189.0,63,40.0,4.0,35.0,101,445,0,Rodney Buford
6,672,1998,0,1610612745,HOU,31.0,67,24,1190.0,175,389,0.45,96,231,0.416,20,27,0.741,25.0,121.0,146.0,60,31.0,24.0,39.0,104,466,0,Matt Bullard
7,672,1999,0,1610612745,HOU,32.0,41,0,413.0,43,114,0.377,24,62,0.387,7,10,0.7,9.0,33.0,42.0,18,13.0,4.0,14.0,28,117,0,Matt Bullard
8,672,2000,0,1610612745,HOU,33.0,56,27,1024.0,139,340,0.409,79,177,0.446,25,30,0.833,13.0,125.0,138.0,63,19.0,13.0,36.0,85,382,0,Matt Bullard
9,672,2001,0,1610612745,HOU,34.0,61,5,1002.0,129,305,0.423,86,213,0.404,10,14,0.714,22.0,108.0,130.0,42,10.0,9.0,12.0,76,354,0,Matt Bullard
10,672,2002,0,1610612766,CHH,35.0,31,0,350.0,39,115,0.339,16,57,0.281,11,12,0.917,10.0,37.0,47.0,16,2.0,2.0,12.0,29,105,0,Matt Bullard
0,203493,2014,0,1610612746,LAC,23.0,43,0,396.0,43,121,0.355,22,73,0.301,7,9,0.778,11.0,43.0,54.0,12,9.0,1.0,13.0,26,115,0,Reggie Bullock Jr.
1,203493,2015,0,1610612746,LAC,24.0,25,2,263.0,23,54,0.426,15,39,0.385,4,5,0.8,0.0,40.0,40.0,6,9.0,2.0,6.0,17,65,0,Reggie Bullock Jr.
2,203493,2015,0,1610612756,PHX,24.0,11,0,75.0,1,16,0.063,0,7,0.0,2,4,0.5,1.0,9.0,10.0,2,1.0,2.0,2.0,2,4,0,Reggie Bullock Jr.
3,203493,2015,0,0,TOT,24.0,36,2,338.0,24,70,0.343,15,46,0.326,6,9,0.667,1.0,49.0,50.0,8,10.0,4.0,8.0,19,69,0,Reggie Bullock Jr.
4,203493,2016,0,1610612765,DET,25.0,37,0,429.0,43,98,0.439,22,53,0.415,14,15,0.933,14.0,54.0,68.0,27,10.0,2.0,8.0,29,122,0,Reggie Bullock Jr.
5,203493,2017,0,1610612765,DET,26.0,31,5,467.0,54,128,0.422,28,73,0.384,5,7,0.714,13.0,51.0,64.0,29,18.0,3.0,10.0,22,141,0,Reggie Bullock Jr.
6,203493,2018,0,1610612765,DET,27.0,62,52,1732.0,267,546,0.489,125,281,0.445,39,49,0.796,27.0,127.0,154.0,95,47.0,13.0,47.0,70,698,0,Reggie Bullock Jr.
7,203493,2019,0,1610612765,DET,28.0,44,44,1355.0,182,441,0.413,114,294,0.388,56,64,0.875,20.0,103.0,123.0,109,24.0,5.0,54.0,79,534,0,Reggie Bullock Jr.
8,203493,2019,0,1610612747,LAL,28.0,19,16,524.0,63,153,0.412,34,99,0.343,17,21,0.81,2.0,48.0,50.0,20,16.0,7.0,11.0,30,177,0,Reggie Bullock Jr.
9,203493,2019,0,0,TOT,28.0,63,60,1879.0,245,594,0.412,148,393,0.377,73,85,0.859,22.0,151.0,173.0,129,40.0,12.0,65.0,109,711,0,Reggie Bullock Jr.
10,203493,2020,0,1610612752,NYK,29.0,29,19,684.0,90,224,0.402,37,111,0.333,17,21,0.81,13.0,55.0,68.0,42,25.0,3.0,19.0,56,234,0,Reggie Bullock Jr.
11,203493,2021,0,1610612752,NYK,30.0,65,64,1949.0,248,561,0.442,163,398,0.41,50,55,0.909,16.0,207.0,223.0,99,52.0,11.0,45.0,146,709,0,Reggie Bullock Jr.
12,203493,2022,0,1610612742,DAL,31.0,68,37,1902.0,201,501,0.401,141,392,0.36,40,48,0.833,33.0,208.0,241.0,83,41.0,14.0,40.0,111,583,0,Reggie Bullock Jr.
13,203493,2023,0,1610612742,DAL,32.0,78,55,2365.0,192,470,0.409,151,397,0.38,26,37,0.703,32.0,251.0,283.0,108,54.0,13.0,36.0,166,561,0,Reggie Bullock Jr.
14,203493,2024,0,1610612745,HOU,32.0,9,0,82.0,5,15,0.333,4,13,0.308,1,1,1.0,2.0,11.0,13.0,3,1.0,1.0,2.0,7,15,0,Reggie Bullock Jr.
0,2469,2003,0,1610612753,ORL,29.0,62,8,786.0,113,296,0.382,1,7,0.143,40,58,0.69,57.0,89.0,146.0,23,19.0,25.0,47.0,99,267,0,Pat Burke
1,2469,2006,0,1610612756,PHX,32.0,42,0,346.0,63,127,0.496,2,7,0.286,13,21,0.619,21.0,52.0,73.0,16,6.0,13.0,33.0,62,141,0,Pat Burke
2,2469,2007,0,1610612756,PHX,33.0,23,0,164.0,23,65,0.354,6,22,0.273,8,13,0.615,12.0,35.0,47.0,5,3.0,2.0,7.0,19,60,0,Pat Burke
0,203504,2014,0,1610612762,UTA,21.0,70,68,2262.0,341,897,0.38,111,336,0.33,102,113,0.903,37.0,171.0,208.0,396,42.0,6.0,131.0,145,895,0,Trey Burke
1,203504,2015,0,1610612762,UTA,22.0,76,43,2288.0,370,1005,0.368,124,390,0.318,109,145,0.752,31.0,173.0,204.0,328,65.0,15.0,124.0,119,973,0,Trey Burke
2,203504,2016,0,1610612762,UTA,23.0,64,0,1366.0,262,634,0.413,88,256,0.344,67,82,0.817,18.0,94.0,112.0,148,35.0,6.0,80.0,86,679,0,Trey Burke
3,203504,2017,0,1610612764,WAS,24.0,57,0,703.0,116,255,0.455,31,70,0.443,22,29,0.759,7.0,40.0,47.0,100,11.0,5.0,48.0,54,285,0,Trey Burke
4,203504,2018,0,1610612752,NYK,25.0,36,9,785.0,193,384,0.503,38,105,0.362,37,57,0.649,13.0,58.0,71.0,170,24.0,4.0,43.0,43,461,0,Trey Burke
5,203504,2019,0,1610612752,NYK,26.0,33,7,689.0,148,358,0.413,30,86,0.349,62,75,0.827,15.0,47.0,62.0,94,21.0,5.0,29.0,33,388,0,Trey Burke
6,203504,2019,0,1610612742,DAL,26.0,25,1,436.0,88,190,0.463,26,73,0.356,41,49,0.837,13.0,24.0,37.0,65,12.0,2.0,20.0,25,243,0,Trey Burke
7,203504,2019,0,0,TOT,26.0,58,8,1125.0,236,548,0.431,56,159,0.352,103,124,0.831,28.0,71.0,99.0,159,33.0,7.0,49.0,58,631,0,Trey Burke
8,203504,2020,0,1610612755,PHI,27.0,25,0,329.0,59,127,0.465,16,38,0.421,13,18,0.722,15.0,20.0,35.0,53,7.0,1.0,12.0,21,147,0,Trey Burke
9,203504,2020,0,1610612742,DAL,27.0,8,1,191.0,35,82,0.427,16,37,0.432,10,11,0.909,1.0,14.0,15.0,30,9.0,1.0,9.0,12,96,0,Trey Burke
10,203504,2020,0,0,TOT,27.0,33,1,520.0,94,209,0.45,32,75,0.427,23,29,0.793,16.0,34.0,50.0,83,16.0,2.0,21.0,33,243,0,Trey Burke
11,203504,2021,0,1610612742,DAL,28.0,62,1,911.0,151,353,0.428,58,164,0.354,51,57,0.895,10.0,44.0,54.0,81,36.0,7.0,33.0,64,411,0,Trey Burke
12,203504,2022,0,1610612742,DAL,29.0,42,0,441.0,84,215,0.391,26,82,0.317,20,23,0.87,4.0,29.0,33.0,57,12.0,0.0,26.0,39,214,0,Trey Burke
0,202692,2012,0,1610612762,UTA,20.0,59,0,939.0,153,357,0.429,15,45,0.333,104,143,0.727,57.0,75.0,132.0,55,27.0,5.0,51.0,84,425,0,Alec Burks
1,202692,2013,0,1610612762,UTA,21.0,64,0,1137.0,163,388,0.42,33,92,0.359,92,129,0.713,37.0,108.0,145.0,92,35.0,13.0,74.0,114,451,0,Alec Burks
2,202692,2014,0,1610612762,UTA,22.0,78,12,2193.0,380,831,0.457,50,143,0.35,279,373,0.748,59.0,198.0,257.0,212,69.0,14.0,149.0,190,1089,0,Alec Burks
3,202692,2015,0,1610612762,UTA,23.0,27,27,899.0,121,300,0.403,26,68,0.382,106,129,0.822,19.0,95.0,114.0,82,17.0,5.0,52.0,64,374,0,Alec Burks
4,202692,2016,0,1610612762,UTA,24.0,31,3,797.0,137,334,0.41,32,79,0.405,106,141,0.752,16.0,93.0,109.0,63,18.0,4.0,51.0,71,412,0,Alec Burks
5,202692,2017,0,1610612762,UTA,25.0,42,0,653.0,99,248,0.399,25,76,0.329,60,78,0.769,17.0,103.0,120.0,30,18.0,5.0,35.0,50,283,0,Alec Burks
6,202692,2018,0,1610612762,UTA,26.0,64,1,1059.0,170,414,0.411,47,142,0.331,107,124,0.863,19.0,173.0,192.0,67,37.0,8.0,60.0,75,494,0,Alec Burks
7,202692,2019,0,1610612762,UTA,27.0,17,0,269.0,47,114,0.412,16,43,0.372,33,38,0.868,2.0,25.0,27.0,20,6.0,4.0,15.0,22,143,0,Alec Burks
8,202692,2019,0,1610612739,CLE,27.0,34,24,979.0,136,340,0.4,45,119,0.378,79,98,0.806,26.0,160.0,186.0,98,25.0,16.0,46.0,62,396,0,Alec Burks
9,202692,2019,0,1610612758,SAC,27.0,13,0,127.0,9,20,0.45,0,6,0.0,4,5,0.8,2.0,20.0,22.0,10,8.0,1.0,4.0,7,22,0,Alec Burks
10,202692,2019,0,0,TOT,27.0,64,24,1375.0,192,474,0.405,61,168,0.363,116,141,0.823,30.0,205.0,235.0,128,39.0,21.0,65.0,91,561,0,Alec Burks
11,202692,2020,0,1610612744,GSW,28.0,48,18,1390.0,244,601,0.406,84,224,0.375,201,224,0.897,37.0,189.0,226.0,151,50.0,17.0,76.0,107,773,0,Alec Burks
12,202692,2020,0,1610612755,PHI,28.0,18,1,364.0,77,167,0.461,32,77,0.416,34,41,0.829,11.0,45.0,56.0,38,12.0,0.0,15.0,21,220,0,Alec Burks
13,202692,2020,0,0,TOT,28.0,66,19,1754.0,321,768,0.418,116,301,0.385,235,265,0.887,48.0,234.0,282.0,189,62.0,17.0,91.0,128,993,0,Alec Burks
14,202692,2021,0,1610612752,NYK,29.0,49,5,1255.0,210,500,0.42,102,246,0.415,101,118,0.856,21.0,206.0,227.0,107,31.0,14.0,49.0,102,623,0,Alec Burks
15,202692,2022,0,1610612752,NYK,30.0,81,44,2318.0,285,728,0.391,157,389,0.404,217,264,0.822,47.0,350.0,397.0,239,85.0,26.0,91.0,215,944,0,Alec Burks
16,202692,2023,0,1610612765,DET,31.0,51,8,1122.0,200,459,0.436,99,239,0.414,153,188,0.814,19.0,139.0,158.0,114,38.0,8.0,58.0,98,652,0,Alec Burks
17,202692,2024,0,1610612765,DET,32.0,14,0,275.0,39,116,0.336,27,76,0.355,38,44,0.864,7.0,26.0,33.0,27,5.0,4.0,6.0,22,143,0,Alec Burks
0,2766,2005,0,1610612763,MEM,25.0,24,0,220.0,28,60,0.467,3,11,0.273,14,19,0.737,1.0,11.0,12.0,28,13.0,1.0,12.0,25,73,0,Antonio Burks
1,2766,2006,0,1610612763,MEM,26.0,57,1,570.0,51,144,0.354,1,6,0.167,10,23,0.435,4.0,33.0,37.0,76,20.0,0.0,36.0,45,113,0,Antonio Burks
0,101207,2006,0,1610612766,CHA,27.0,39,1,340.0,22,88,0.25,10,54,0.185,16,17,0.941,4.0,22.0,26.0,48,26.0,2.0,25.0,63,70,0,Kevin Burleson
6,197,1998,0,1610612741,CHI,27.0,80,3,1096.0,159,375,0.424,51,144,0.354,47,64,0.734,80.0,118.0,198.0,65,64.0,37.0,50.0,131,416,0,Scott Burrell
7,197,1999,0,1610612751,NJN,28.0,32,10,706.0,75,208,0.361,28,72,0.389,34,42,0.81,32.0,87.0,119.0,45,40.0,11.0,23.0,82,212,0,Scott Burrell
